"","cohort","mcohort","resp.var","cv.fold","family","var.type","sensitivity","specificity"
"20092","ccChina","ccChina","group",72,"binomial","BGC",0.202702702702703,0.981481481481482
"20093","ccChina","ccChina","group",72,"binomial","BGC",0.189189189189189,0.981481481481482
"20094","ccChina","ccChina","group",72,"binomial","BGC",0.175675675675676,0.981481481481482
"20095","ccChina","ccChina","group",72,"binomial","BGC",0.162162162162162,0.981481481481482
"20096","ccChina","ccChina","group",72,"binomial","BGC",0.148648648648649,0.981481481481482
"20097","ccChina","ccChina","group",72,"binomial","BGC",0.135135135135135,0.981481481481482
"20098","ccChina","ccChina","group",72,"binomial","BGC",0.121621621621622,0.981481481481482
"20099","ccChina","ccChina","group",72,"binomial","BGC",0.108108108108108,0.981481481481482
"20100","ccChina","ccChina","group",72,"binomial","BGC",0.0945945945945946,0.981481481481482
"20101","ccChina","ccChina","group",72,"binomial","BGC",0.0810810810810811,0.981481481481482
"20102","ccChina","ccChina","group",72,"binomial","BGC",0.0675675675675676,0.981481481481482
"20103","ccChina","ccChina","group",72,"binomial","BGC",0.0540540540540541,0.981481481481482
"20104","ccChina","ccChina","group",72,"binomial","BGC",0.0405405405405405,0.981481481481482
"20105","ccChina","ccChina","group",72,"binomial","BGC",0.027027027027027,0.981481481481482
"20106","ccChina","ccChina","group",72,"binomial","BGC",0.0135135135135135,0.981481481481482
"20107","ccChina","ccChina","group",72,"binomial","BGC",0,0.981481481481482
"20108","ccChina","ccChina","group",72,"binomial","BGC",0,1
"20109","ccChina","ccChina","group",73,"binomial","BGC",1,0
"20110","ccChina","ccChina","group",73,"binomial","BGC",1,0.0185185185185185
"20111","ccChina","ccChina","group",73,"binomial","BGC",1,0.037037037037037
"20112","ccChina","ccChina","group",73,"binomial","BGC",1,0.0555555555555556
"20113","ccChina","ccChina","group",73,"binomial","BGC",1,0.0740740740740741
"20114","ccChina","ccChina","group",73,"binomial","BGC",1,0.0925925925925926
"20115","ccChina","ccChina","group",73,"binomial","BGC",1,0.111111111111111
"20116","ccChina","ccChina","group",73,"binomial","BGC",0.986486486486487,0.111111111111111
"20117","ccChina","ccChina","group",73,"binomial","BGC",0.986486486486487,0.12962962962963
"20118","ccChina","ccChina","group",73,"binomial","BGC",0.837837837837838,0.537037037037037
"20119","ccChina","ccChina","group",73,"binomial","BGC",0.837837837837838,0.555555555555556
"20120","ccChina","ccChina","group",73,"binomial","BGC",0.837837837837838,0.574074074074074
"20121","ccChina","ccChina","group",73,"binomial","BGC",0.824324324324324,0.574074074074074
"20122","ccChina","ccChina","group",73,"binomial","BGC",0.824324324324324,0.592592592592593
"20123","ccChina","ccChina","group",73,"binomial","BGC",0.810810810810811,0.592592592592593
"20124","ccChina","ccChina","group",73,"binomial","BGC",0.797297297297297,0.592592592592593
"20125","ccChina","ccChina","group",73,"binomial","BGC",0.797297297297297,0.611111111111111
"20126","ccChina","ccChina","group",73,"binomial","BGC",0.797297297297297,0.62962962962963
"20127","ccChina","ccChina","group",73,"binomial","BGC",0.797297297297297,0.648148148148148
"20128","ccChina","ccChina","group",73,"binomial","BGC",0.797297297297297,0.666666666666667
"20129","ccChina","ccChina","group",73,"binomial","BGC",0.797297297297297,0.685185185185185
"20130","ccChina","ccChina","group",73,"binomial","BGC",0.783783783783784,0.685185185185185
"20131","ccChina","ccChina","group",73,"binomial","BGC",0.77027027027027,0.685185185185185
"20132","ccChina","ccChina","group",73,"binomial","BGC",0.77027027027027,0.703703703703704
"20133","ccChina","ccChina","group",73,"binomial","BGC",0.77027027027027,0.722222222222222
"20134","ccChina","ccChina","group",73,"binomial","BGC",0.756756756756757,0.722222222222222
"20135","ccChina","ccChina","group",73,"binomial","BGC",0.743243243243243,0.722222222222222
"20136","ccChina","ccChina","group",73,"binomial","BGC",0.743243243243243,0.740740740740741
"20137","ccChina","ccChina","group",73,"binomial","BGC",0.72972972972973,0.740740740740741
"20138","ccChina","ccChina","group",73,"binomial","BGC",0.716216216216216,0.740740740740741
"20139","ccChina","ccChina","group",73,"binomial","BGC",0.716216216216216,0.759259259259259
"20140","ccChina","ccChina","group",73,"binomial","BGC",0.716216216216216,0.777777777777778
"20141","ccChina","ccChina","group",73,"binomial","BGC",0.716216216216216,0.796296296296296
"20142","ccChina","ccChina","group",73,"binomial","BGC",0.716216216216216,0.814814814814815
"20143","ccChina","ccChina","group",73,"binomial","BGC",0.702702702702703,0.814814814814815
"20144","ccChina","ccChina","group",73,"binomial","BGC",0.689189189189189,0.814814814814815
"20145","ccChina","ccChina","group",73,"binomial","BGC",0.675675675675676,0.814814814814815
"20146","ccChina","ccChina","group",73,"binomial","BGC",0.662162162162162,0.814814814814815
"20147","ccChina","ccChina","group",73,"binomial","BGC",0.648648648648649,0.814814814814815
"20148","ccChina","ccChina","group",73,"binomial","BGC",0.635135135135135,0.814814814814815
"20149","ccChina","ccChina","group",73,"binomial","BGC",0.621621621621622,0.814814814814815
"20150","ccChina","ccChina","group",73,"binomial","BGC",0.621621621621622,0.833333333333333
"20151","ccChina","ccChina","group",73,"binomial","BGC",0.608108108108108,0.833333333333333
"20152","ccChina","ccChina","group",73,"binomial","BGC",0.594594594594595,0.833333333333333
"20153","ccChina","ccChina","group",73,"binomial","BGC",0.594594594594595,0.851851851851852
"20154","ccChina","ccChina","group",73,"binomial","BGC",0.581081081081081,0.851851851851852
"20155","ccChina","ccChina","group",73,"binomial","BGC",0.567567567567568,0.851851851851852
"20156","ccChina","ccChina","group",73,"binomial","BGC",0.567567567567568,0.87037037037037
"20157","ccChina","ccChina","group",73,"binomial","BGC",0.554054054054054,0.87037037037037
"20158","ccChina","ccChina","group",73,"binomial","BGC",0.540540540540541,0.87037037037037
"20159","ccChina","ccChina","group",73,"binomial","BGC",0.527027027027027,0.87037037037037
"20160","ccChina","ccChina","group",73,"binomial","BGC",0.513513513513513,0.87037037037037
"20161","ccChina","ccChina","group",73,"binomial","BGC",0.5,0.87037037037037
"20162","ccChina","ccChina","group",73,"binomial","BGC",0.486486486486487,0.87037037037037
"20163","ccChina","ccChina","group",73,"binomial","BGC",0.486486486486487,0.888888888888889
"20164","ccChina","ccChina","group",73,"binomial","BGC",0.486486486486487,0.907407407407407
"20165","ccChina","ccChina","group",73,"binomial","BGC",0.472972972972973,0.907407407407407
"20166","ccChina","ccChina","group",73,"binomial","BGC",0.459459459459459,0.907407407407407
"20167","ccChina","ccChina","group",73,"binomial","BGC",0.445945945945946,0.907407407407407
"20168","ccChina","ccChina","group",73,"binomial","BGC",0.432432432432432,0.907407407407407
"20169","ccChina","ccChina","group",73,"binomial","BGC",0.418918918918919,0.907407407407407
"20170","ccChina","ccChina","group",73,"binomial","BGC",0.405405405405405,0.907407407407407
"20171","ccChina","ccChina","group",73,"binomial","BGC",0.391891891891892,0.907407407407407
"20172","ccChina","ccChina","group",73,"binomial","BGC",0.378378378378378,0.907407407407407
"20173","ccChina","ccChina","group",73,"binomial","BGC",0.364864864864865,0.907407407407407
"20174","ccChina","ccChina","group",73,"binomial","BGC",0.351351351351351,0.907407407407407
"20175","ccChina","ccChina","group",73,"binomial","BGC",0.351351351351351,0.925925925925926
"20176","ccChina","ccChina","group",73,"binomial","BGC",0.351351351351351,0.944444444444444
"20177","ccChina","ccChina","group",73,"binomial","BGC",0.351351351351351,0.962962962962963
"20178","ccChina","ccChina","group",73,"binomial","BGC",0.337837837837838,0.962962962962963
"20179","ccChina","ccChina","group",73,"binomial","BGC",0.324324324324324,0.962962962962963
"20180","ccChina","ccChina","group",73,"binomial","BGC",0.310810810810811,0.962962962962963
"20181","ccChina","ccChina","group",73,"binomial","BGC",0.297297297297297,0.962962962962963
"20182","ccChina","ccChina","group",73,"binomial","BGC",0.283783783783784,0.962962962962963
"20183","ccChina","ccChina","group",73,"binomial","BGC",0.27027027027027,0.962962962962963
"20184","ccChina","ccChina","group",73,"binomial","BGC",0.27027027027027,0.981481481481482
"20185","ccChina","ccChina","group",73,"binomial","BGC",0.256756756756757,0.981481481481482
"20186","ccChina","ccChina","group",73,"binomial","BGC",0.243243243243243,0.981481481481482
"20187","ccChina","ccChina","group",73,"binomial","BGC",0.22972972972973,0.981481481481482
"20188","ccChina","ccChina","group",73,"binomial","BGC",0.216216216216216,0.981481481481482
"20189","ccChina","ccChina","group",73,"binomial","BGC",0.202702702702703,0.981481481481482
"20190","ccChina","ccChina","group",73,"binomial","BGC",0.189189189189189,0.981481481481482
"20191","ccChina","ccChina","group",73,"binomial","BGC",0.175675675675676,0.981481481481482
"20192","ccChina","ccChina","group",73,"binomial","BGC",0.162162162162162,0.981481481481482
"20193","ccChina","ccChina","group",73,"binomial","BGC",0.148648648648649,0.981481481481482
"20194","ccChina","ccChina","group",73,"binomial","BGC",0.135135135135135,0.981481481481482
"20195","ccChina","ccChina","group",73,"binomial","BGC",0.121621621621622,0.981481481481482
"20196","ccChina","ccChina","group",73,"binomial","BGC",0.108108108108108,0.981481481481482
"20197","ccChina","ccChina","group",73,"binomial","BGC",0.0945945945945946,0.981481481481482
"20198","ccChina","ccChina","group",73,"binomial","BGC",0.0810810810810811,0.981481481481482
"20199","ccChina","ccChina","group",73,"binomial","BGC",0.0675675675675676,0.981481481481482
"20200","ccChina","ccChina","group",73,"binomial","BGC",0.0540540540540541,0.981481481481482
"20201","ccChina","ccChina","group",73,"binomial","BGC",0.0405405405405405,0.981481481481482
"20202","ccChina","ccChina","group",73,"binomial","BGC",0.027027027027027,0.981481481481482
"20203","ccChina","ccChina","group",73,"binomial","BGC",0.027027027027027,1
"20204","ccChina","ccChina","group",73,"binomial","BGC",0.0135135135135135,1
"20205","ccChina","ccChina","group",73,"binomial","BGC",0,1
"20206","ccChina","ccChina","group",74,"binomial","BGC",1,0
"20207","ccChina","ccChina","group",74,"binomial","BGC",1,0.0185185185185185
"20208","ccChina","ccChina","group",74,"binomial","BGC",1,0.037037037037037
"20209","ccChina","ccChina","group",74,"binomial","BGC",1,0.0555555555555556
"20210","ccChina","ccChina","group",74,"binomial","BGC",1,0.0740740740740741
"20211","ccChina","ccChina","group",74,"binomial","BGC",1,0.0925925925925926
"20212","ccChina","ccChina","group",74,"binomial","BGC",1,0.111111111111111
"20213","ccChina","ccChina","group",74,"binomial","BGC",1,0.12962962962963
"20214","ccChina","ccChina","group",74,"binomial","BGC",1,0.148148148148148
"20215","ccChina","ccChina","group",74,"binomial","BGC",1,0.166666666666667
"20216","ccChina","ccChina","group",74,"binomial","BGC",1,0.185185185185185
"20217","ccChina","ccChina","group",74,"binomial","BGC",1,0.203703703703704
"20218","ccChina","ccChina","group",74,"binomial","BGC",1,0.222222222222222
"20219","ccChina","ccChina","group",74,"binomial","BGC",1,0.240740740740741
"20220","ccChina","ccChina","group",74,"binomial","BGC",1,0.259259259259259
"20221","ccChina","ccChina","group",74,"binomial","BGC",0.986486486486487,0.259259259259259
"20222","ccChina","ccChina","group",74,"binomial","BGC",0.986486486486487,0.277777777777778
"20223","ccChina","ccChina","group",74,"binomial","BGC",0.986486486486487,0.296296296296296
"20224","ccChina","ccChina","group",74,"binomial","BGC",0.986486486486487,0.314814814814815
"20225","ccChina","ccChina","group",74,"binomial","BGC",0.972972972972973,0.314814814814815
"20226","ccChina","ccChina","group",74,"binomial","BGC",0.972972972972973,0.333333333333333
"20227","ccChina","ccChina","group",74,"binomial","BGC",0.972972972972973,0.351851851851852
"20228","ccChina","ccChina","group",74,"binomial","BGC",0.972972972972973,0.37037037037037
"20229","ccChina","ccChina","group",74,"binomial","BGC",0.972972972972973,0.388888888888889
"20230","ccChina","ccChina","group",74,"binomial","BGC",0.972972972972973,0.407407407407407
"20231","ccChina","ccChina","group",74,"binomial","BGC",0.972972972972973,0.425925925925926
"20232","ccChina","ccChina","group",74,"binomial","BGC",0.972972972972973,0.444444444444444
"20233","ccChina","ccChina","group",74,"binomial","BGC",0.959459459459459,0.444444444444444
"20234","ccChina","ccChina","group",74,"binomial","BGC",0.959459459459459,0.462962962962963
"20235","ccChina","ccChina","group",74,"binomial","BGC",0.959459459459459,0.481481481481481
"20236","ccChina","ccChina","group",74,"binomial","BGC",0.945945945945946,0.481481481481481
"20237","ccChina","ccChina","group",74,"binomial","BGC",0.932432432432432,0.481481481481481
"20238","ccChina","ccChina","group",74,"binomial","BGC",0.932432432432432,0.5
"20239","ccChina","ccChina","group",74,"binomial","BGC",0.918918918918919,0.5
"20240","ccChina","ccChina","group",74,"binomial","BGC",0.918918918918919,0.518518518518518
"20241","ccChina","ccChina","group",74,"binomial","BGC",0.905405405405405,0.518518518518518
"20242","ccChina","ccChina","group",74,"binomial","BGC",0.905405405405405,0.537037037037037
"20243","ccChina","ccChina","group",74,"binomial","BGC",0.905405405405405,0.555555555555556
"20244","ccChina","ccChina","group",74,"binomial","BGC",0.891891891891892,0.555555555555556
"20245","ccChina","ccChina","group",74,"binomial","BGC",0.891891891891892,0.574074074074074
"20246","ccChina","ccChina","group",74,"binomial","BGC",0.878378378378378,0.574074074074074
"20247","ccChina","ccChina","group",74,"binomial","BGC",0.878378378378378,0.592592592592593
"20248","ccChina","ccChina","group",74,"binomial","BGC",0.864864864864865,0.592592592592593
"20249","ccChina","ccChina","group",74,"binomial","BGC",0.851351351351351,0.592592592592593
"20250","ccChina","ccChina","group",74,"binomial","BGC",0.851351351351351,0.611111111111111
"20251","ccChina","ccChina","group",74,"binomial","BGC",0.851351351351351,0.62962962962963
"20252","ccChina","ccChina","group",74,"binomial","BGC",0.837837837837838,0.62962962962963
"20253","ccChina","ccChina","group",74,"binomial","BGC",0.824324324324324,0.62962962962963
"20254","ccChina","ccChina","group",74,"binomial","BGC",0.810810810810811,0.62962962962963
"20255","ccChina","ccChina","group",74,"binomial","BGC",0.810810810810811,0.648148148148148
"20256","ccChina","ccChina","group",74,"binomial","BGC",0.810810810810811,0.666666666666667
"20257","ccChina","ccChina","group",74,"binomial","BGC",0.810810810810811,0.685185185185185
"20258","ccChina","ccChina","group",74,"binomial","BGC",0.810810810810811,0.703703703703704
"20259","ccChina","ccChina","group",74,"binomial","BGC",0.810810810810811,0.722222222222222
"20260","ccChina","ccChina","group",74,"binomial","BGC",0.810810810810811,0.740740740740741
"20261","ccChina","ccChina","group",74,"binomial","BGC",0.810810810810811,0.759259259259259
"20262","ccChina","ccChina","group",74,"binomial","BGC",0.797297297297297,0.759259259259259
"20263","ccChina","ccChina","group",74,"binomial","BGC",0.797297297297297,0.777777777777778
"20264","ccChina","ccChina","group",74,"binomial","BGC",0.783783783783784,0.777777777777778
"20265","ccChina","ccChina","group",74,"binomial","BGC",0.783783783783784,0.796296296296296
"20266","ccChina","ccChina","group",74,"binomial","BGC",0.77027027027027,0.796296296296296
"20267","ccChina","ccChina","group",74,"binomial","BGC",0.756756756756757,0.796296296296296
"20268","ccChina","ccChina","group",74,"binomial","BGC",0.743243243243243,0.796296296296296
"20269","ccChina","ccChina","group",74,"binomial","BGC",0.72972972972973,0.796296296296296
"20270","ccChina","ccChina","group",74,"binomial","BGC",0.716216216216216,0.796296296296296
"20271","ccChina","ccChina","group",74,"binomial","BGC",0.716216216216216,0.814814814814815
"20272","ccChina","ccChina","group",74,"binomial","BGC",0.716216216216216,0.833333333333333
"20273","ccChina","ccChina","group",74,"binomial","BGC",0.702702702702703,0.833333333333333
"20274","ccChina","ccChina","group",74,"binomial","BGC",0.689189189189189,0.833333333333333
"20275","ccChina","ccChina","group",74,"binomial","BGC",0.689189189189189,0.851851851851852
"20276","ccChina","ccChina","group",74,"binomial","BGC",0.675675675675676,0.851851851851852
"20277","ccChina","ccChina","group",74,"binomial","BGC",0.662162162162162,0.851851851851852
"20278","ccChina","ccChina","group",74,"binomial","BGC",0.648648648648649,0.851851851851852
"20279","ccChina","ccChina","group",74,"binomial","BGC",0.635135135135135,0.851851851851852
"20280","ccChina","ccChina","group",74,"binomial","BGC",0.621621621621622,0.851851851851852
"20281","ccChina","ccChina","group",74,"binomial","BGC",0.608108108108108,0.851851851851852
"20282","ccChina","ccChina","group",74,"binomial","BGC",0.594594594594595,0.851851851851852
"20283","ccChina","ccChina","group",74,"binomial","BGC",0.594594594594595,0.87037037037037
"20284","ccChina","ccChina","group",74,"binomial","BGC",0.581081081081081,0.87037037037037
"20285","ccChina","ccChina","group",74,"binomial","BGC",0.567567567567568,0.87037037037037
"20286","ccChina","ccChina","group",74,"binomial","BGC",0.554054054054054,0.87037037037037
"20287","ccChina","ccChina","group",74,"binomial","BGC",0.554054054054054,0.888888888888889
"20288","ccChina","ccChina","group",74,"binomial","BGC",0.554054054054054,0.907407407407407
"20289","ccChina","ccChina","group",74,"binomial","BGC",0.540540540540541,0.907407407407407
"20290","ccChina","ccChina","group",74,"binomial","BGC",0.527027027027027,0.907407407407407
"20291","ccChina","ccChina","group",74,"binomial","BGC",0.513513513513513,0.907407407407407
"20292","ccChina","ccChina","group",74,"binomial","BGC",0.5,0.907407407407407
"20293","ccChina","ccChina","group",74,"binomial","BGC",0.486486486486487,0.907407407407407
"20294","ccChina","ccChina","group",74,"binomial","BGC",0.472972972972973,0.907407407407407
"20295","ccChina","ccChina","group",74,"binomial","BGC",0.459459459459459,0.907407407407407
"20296","ccChina","ccChina","group",74,"binomial","BGC",0.445945945945946,0.907407407407407
"20297","ccChina","ccChina","group",74,"binomial","BGC",0.432432432432432,0.907407407407407
"20298","ccChina","ccChina","group",74,"binomial","BGC",0.418918918918919,0.907407407407407
"20299","ccChina","ccChina","group",74,"binomial","BGC",0.405405405405405,0.907407407407407
"20300","ccChina","ccChina","group",74,"binomial","BGC",0.391891891891892,0.907407407407407
"20301","ccChina","ccChina","group",74,"binomial","BGC",0.378378378378378,0.907407407407407
"20302","ccChina","ccChina","group",74,"binomial","BGC",0.364864864864865,0.907407407407407
"20303","ccChina","ccChina","group",74,"binomial","BGC",0.351351351351351,0.907407407407407
"20304","ccChina","ccChina","group",74,"binomial","BGC",0.337837837837838,0.907407407407407
"20305","ccChina","ccChina","group",74,"binomial","BGC",0.324324324324324,0.907407407407407
"20306","ccChina","ccChina","group",74,"binomial","BGC",0.310810810810811,0.907407407407407
"20307","ccChina","ccChina","group",74,"binomial","BGC",0.297297297297297,0.907407407407407
"20308","ccChina","ccChina","group",74,"binomial","BGC",0.297297297297297,0.925925925925926
"20309","ccChina","ccChina","group",74,"binomial","BGC",0.297297297297297,0.944444444444444
"20310","ccChina","ccChina","group",74,"binomial","BGC",0.283783783783784,0.944444444444444
"20311","ccChina","ccChina","group",74,"binomial","BGC",0.27027027027027,0.944444444444444
"20312","ccChina","ccChina","group",74,"binomial","BGC",0.27027027027027,0.962962962962963
"20313","ccChina","ccChina","group",74,"binomial","BGC",0.256756756756757,0.962962962962963
"20314","ccChina","ccChina","group",74,"binomial","BGC",0.243243243243243,0.962962962962963
"20315","ccChina","ccChina","group",74,"binomial","BGC",0.22972972972973,0.962962962962963
"20316","ccChina","ccChina","group",74,"binomial","BGC",0.216216216216216,0.962962962962963
"20317","ccChina","ccChina","group",74,"binomial","BGC",0.202702702702703,0.962962962962963
"20318","ccChina","ccChina","group",74,"binomial","BGC",0.189189189189189,0.962962962962963
"20319","ccChina","ccChina","group",74,"binomial","BGC",0.189189189189189,0.981481481481482
"20320","ccChina","ccChina","group",74,"binomial","BGC",0.175675675675676,0.981481481481482
"20321","ccChina","ccChina","group",74,"binomial","BGC",0.162162162162162,0.981481481481482
"20322","ccChina","ccChina","group",74,"binomial","BGC",0.148648648648649,0.981481481481482
"20323","ccChina","ccChina","group",74,"binomial","BGC",0.135135135135135,0.981481481481482
"20324","ccChina","ccChina","group",74,"binomial","BGC",0.121621621621622,0.981481481481482
"20325","ccChina","ccChina","group",74,"binomial","BGC",0.108108108108108,0.981481481481482
"20326","ccChina","ccChina","group",74,"binomial","BGC",0.0945945945945946,0.981481481481482
"20327","ccChina","ccChina","group",74,"binomial","BGC",0.0810810810810811,0.981481481481482
"20328","ccChina","ccChina","group",74,"binomial","BGC",0.0675675675675676,0.981481481481482
"20329","ccChina","ccChina","group",74,"binomial","BGC",0.0540540540540541,0.981481481481482
"20330","ccChina","ccChina","group",74,"binomial","BGC",0.0405405405405405,0.981481481481482
"20331","ccChina","ccChina","group",74,"binomial","BGC",0.027027027027027,0.981481481481482
"20332","ccChina","ccChina","group",74,"binomial","BGC",0.0135135135135135,0.981481481481482
"20333","ccChina","ccChina","group",74,"binomial","BGC",0.0135135135135135,1
"20334","ccChina","ccChina","group",74,"binomial","BGC",0,1
"20335","ccChina","ccChina","group",75,"binomial","BGC",1,0
"20336","ccChina","ccChina","group",75,"binomial","BGC",0.986486486486487,0
"20337","ccChina","ccChina","group",75,"binomial","BGC",0.986486486486487,0.0185185185185185
"20338","ccChina","ccChina","group",75,"binomial","BGC",0.986486486486487,0.037037037037037
"20339","ccChina","ccChina","group",75,"binomial","BGC",0.986486486486487,0.0555555555555556
"20340","ccChina","ccChina","group",75,"binomial","BGC",0.986486486486487,0.0740740740740741
"20341","ccChina","ccChina","group",75,"binomial","BGC",0.972972972972973,0.0740740740740741
"20342","ccChina","ccChina","group",75,"binomial","BGC",0.972972972972973,0.0925925925925926
"20343","ccChina","ccChina","group",75,"binomial","BGC",0.959459459459459,0.0925925925925926
"20344","ccChina","ccChina","group",75,"binomial","BGC",0.959459459459459,0.111111111111111
"20345","ccChina","ccChina","group",75,"binomial","BGC",0.959459459459459,0.12962962962963
"20346","ccChina","ccChina","group",75,"binomial","BGC",0.945945945945946,0.12962962962963
"20347","ccChina","ccChina","group",75,"binomial","BGC",0.945945945945946,0.148148148148148
"20348","ccChina","ccChina","group",75,"binomial","BGC",0.945945945945946,0.166666666666667
"20349","ccChina","ccChina","group",75,"binomial","BGC",0.945945945945946,0.185185185185185
"20350","ccChina","ccChina","group",75,"binomial","BGC",0.932432432432432,0.185185185185185
"20351","ccChina","ccChina","group",75,"binomial","BGC",0.932432432432432,0.203703703703704
"20352","ccChina","ccChina","group",75,"binomial","BGC",0.932432432432432,0.222222222222222
"20353","ccChina","ccChina","group",75,"binomial","BGC",0.932432432432432,0.240740740740741
"20354","ccChina","ccChina","group",75,"binomial","BGC",0.932432432432432,0.259259259259259
"20355","ccChina","ccChina","group",75,"binomial","BGC",0.918918918918919,0.259259259259259
"20356","ccChina","ccChina","group",75,"binomial","BGC",0.918918918918919,0.277777777777778
"20357","ccChina","ccChina","group",75,"binomial","BGC",0.905405405405405,0.277777777777778
"20358","ccChina","ccChina","group",75,"binomial","BGC",0.905405405405405,0.296296296296296
"20359","ccChina","ccChina","group",75,"binomial","BGC",0.905405405405405,0.314814814814815
"20360","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.314814814814815
"20361","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.333333333333333
"20362","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.351851851851852
"20363","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.37037037037037
"20364","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.388888888888889
"20365","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.407407407407407
"20366","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.425925925925926
"20367","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.444444444444444
"20368","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.462962962962963
"20369","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.481481481481481
"20370","ccChina","ccChina","group",75,"binomial","BGC",0.891891891891892,0.5
"20371","ccChina","ccChina","group",75,"binomial","BGC",0.878378378378378,0.5
"20372","ccChina","ccChina","group",75,"binomial","BGC",0.878378378378378,0.518518518518518
"20373","ccChina","ccChina","group",75,"binomial","BGC",0.878378378378378,0.537037037037037
"20374","ccChina","ccChina","group",75,"binomial","BGC",0.864864864864865,0.537037037037037
"20375","ccChina","ccChina","group",75,"binomial","BGC",0.864864864864865,0.555555555555556
"20376","ccChina","ccChina","group",75,"binomial","BGC",0.851351351351351,0.555555555555556
"20377","ccChina","ccChina","group",75,"binomial","BGC",0.851351351351351,0.574074074074074
"20378","ccChina","ccChina","group",75,"binomial","BGC",0.851351351351351,0.592592592592593
"20379","ccChina","ccChina","group",75,"binomial","BGC",0.837837837837838,0.592592592592593
"20380","ccChina","ccChina","group",75,"binomial","BGC",0.824324324324324,0.592592592592593
"20381","ccChina","ccChina","group",75,"binomial","BGC",0.810810810810811,0.592592592592593
"20382","ccChina","ccChina","group",75,"binomial","BGC",0.810810810810811,0.611111111111111
"20383","ccChina","ccChina","group",75,"binomial","BGC",0.797297297297297,0.611111111111111
"20384","ccChina","ccChina","group",75,"binomial","BGC",0.797297297297297,0.62962962962963
"20385","ccChina","ccChina","group",75,"binomial","BGC",0.783783783783784,0.62962962962963
"20386","ccChina","ccChina","group",75,"binomial","BGC",0.77027027027027,0.62962962962963
"20387","ccChina","ccChina","group",75,"binomial","BGC",0.756756756756757,0.62962962962963
"20388","ccChina","ccChina","group",75,"binomial","BGC",0.756756756756757,0.648148148148148
"20389","ccChina","ccChina","group",75,"binomial","BGC",0.756756756756757,0.666666666666667
"20390","ccChina","ccChina","group",75,"binomial","BGC",0.743243243243243,0.666666666666667
"20391","ccChina","ccChina","group",75,"binomial","BGC",0.743243243243243,0.685185185185185
"20392","ccChina","ccChina","group",75,"binomial","BGC",0.72972972972973,0.685185185185185
"20393","ccChina","ccChina","group",75,"binomial","BGC",0.716216216216216,0.685185185185185
"20394","ccChina","ccChina","group",75,"binomial","BGC",0.702702702702703,0.685185185185185
"20395","ccChina","ccChina","group",75,"binomial","BGC",0.702702702702703,0.703703703703704
"20396","ccChina","ccChina","group",75,"binomial","BGC",0.689189189189189,0.703703703703704
"20397","ccChina","ccChina","group",75,"binomial","BGC",0.675675675675676,0.703703703703704
"20398","ccChina","ccChina","group",75,"binomial","BGC",0.662162162162162,0.703703703703704
"20399","ccChina","ccChina","group",75,"binomial","BGC",0.662162162162162,0.722222222222222
"20400","ccChina","ccChina","group",75,"binomial","BGC",0.662162162162162,0.740740740740741
"20401","ccChina","ccChina","group",75,"binomial","BGC",0.648648648648649,0.740740740740741
"20402","ccChina","ccChina","group",75,"binomial","BGC",0.648648648648649,0.759259259259259
"20403","ccChina","ccChina","group",75,"binomial","BGC",0.648648648648649,0.777777777777778
"20404","ccChina","ccChina","group",75,"binomial","BGC",0.635135135135135,0.777777777777778
"20405","ccChina","ccChina","group",75,"binomial","BGC",0.621621621621622,0.777777777777778
"20406","ccChina","ccChina","group",75,"binomial","BGC",0.621621621621622,0.796296296296296
"20407","ccChina","ccChina","group",75,"binomial","BGC",0.621621621621622,0.814814814814815
"20408","ccChina","ccChina","group",75,"binomial","BGC",0.608108108108108,0.814814814814815
"20409","ccChina","ccChina","group",75,"binomial","BGC",0.594594594594595,0.814814814814815
"20410","ccChina","ccChina","group",75,"binomial","BGC",0.581081081081081,0.814814814814815
"20411","ccChina","ccChina","group",75,"binomial","BGC",0.581081081081081,0.833333333333333
"20412","ccChina","ccChina","group",75,"binomial","BGC",0.567567567567568,0.833333333333333
"20413","ccChina","ccChina","group",75,"binomial","BGC",0.567567567567568,0.851851851851852
"20414","ccChina","ccChina","group",75,"binomial","BGC",0.554054054054054,0.851851851851852
"20415","ccChina","ccChina","group",75,"binomial","BGC",0.540540540540541,0.851851851851852
"20416","ccChina","ccChina","group",75,"binomial","BGC",0.540540540540541,0.87037037037037
"20417","ccChina","ccChina","group",75,"binomial","BGC",0.527027027027027,0.87037037037037
"20418","ccChina","ccChina","group",75,"binomial","BGC",0.513513513513513,0.87037037037037
"20419","ccChina","ccChina","group",75,"binomial","BGC",0.5,0.87037037037037
"20420","ccChina","ccChina","group",75,"binomial","BGC",0.5,0.888888888888889
